Zeit(s) T_Probe(K) T_Becher(K)
1768.728	88.958	89.175
1770.538	88.966	89.186
1772.347	88.975	89.196
1774.150	88.981	89.206
1775.961	88.990	89.217
1777.768	88.997	89.227
1779.572	89.007	89.236
1781.383	89.014	89.246
1783.188	89.023	89.256
1784.996	89.031	89.267
1786.805	89.038	89.276
1788.612	89.048	89.288
1790.419	89.055	89.298
1792.228	89.064	89.308
1794.037	89.070	89.318
1795.844	89.080	89.328
1797.649	89.087	89.338
1799.461	89.096	89.347
1801.268	89.103	89.358
1803.078	89.111	89.368
1804.890	89.121	89.380
1806.705	89.129	89.390
1808.505	89.135	89.399
1810.316	89.143	89.408
1812.126	89.150	89.418
1813.931	89.159	89.429
1815.741	89.166	89.436
1817.552	89.175	89.449
1819.388	89.183	89.460
1821.189	89.192	89.469
1822.999	89.199	89.478
1824.811	89.207	89.490
1826.617	89.214	89.499
1828.424	89.223	89.510
1830.233	89.229	89.519
1832.042	89.237	89.529
1833.848	89.244	89.540
1835.658	89.253	89.548
1837.462	89.259	89.560
1839.270	89.268	89.571
1841.079	89.274	89.578
1842.886	89.281	89.587
1844.692	89.292	89.600
1846.504	89.298	89.609
1848.384	89.306	89.620
1850.188	89.314	89.632
1852.000	89.321	89.641
1853.807	89.328	89.649
1855.614	89.336	89.660
1857.423	89.343	89.669
1859.230	89.351	89.681
1861.037	89.357	89.690
1862.845	89.364	89.701
1864.648	89.373	89.709
1866.455	89.382	89.721
1868.290	89.388	89.730
1870.101	89.397	89.741
1871.907	89.402	89.751
1873.715	89.410	89.758
1875.525	89.418	89.770
1877.331	89.425	89.782
1879.138	89.432	89.791
1880.949	89.439	89.799
1882.764	89.446	89.809
1884.567	89.455	89.821
1886.423	89.462	89.828
1888.230	89.470	89.839
1890.038	89.476	89.849
1891.845	89.485	89.861
1893.652	89.492	89.870
1895.463	89.498	89.878
1897.271	89.507	89.889
1899.077	89.514	89.899
1900.884	89.520	89.910
1902.693	89.527	89.919
1904.499	89.537	89.929
1906.303	89.542	89.939
1908.112	89.550	89.948
1909.921	89.557	89.960
1911.728	89.563	89.967
1913.552	89.572	89.977
1915.360	89.581	89.990
1917.165	89.585	90.000
1918.974	89.594	90.010
1920.788	89.600	90.018
1922.599	89.608	90.028
1924.404	89.617	90.037
1926.208	89.621	90.049
1928.011	89.630	90.057
1929.820	89.637	90.068
1931.627	89.644	90.077
1933.433	89.650	90.087
